transaction_id,customer_id,age,gender,location,loyalty_tier,category,product,price,quantity,total_amount,rating,review,sentiment,payment_method,timestamp,will_purchase_again
TXN001247,CUST00742,33,Female,Dallas,Platinum,Grocery,Protein Bar,15.79,3,47.37,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Apple Pay,2022-10-23 00:00:00,1
TXN007505,CUST00788,45,Male,Dallas,Bronze,Sports,Bicycle,99.03,2,198.06,4.0,Very happy with this purchase. Great customer service too.,Positive,Apple Pay,2022-09-02 00:00:00,0
TXN011484,CUST00325,42,Female,Los Angeles,Bronze,Grocery,Green Tea,60.61,2,121.22,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Credit Card,2022-05-19 00:00:00,1
TXN006512,CUST00655,42,Female,Los Angeles,Silver,Electronics,Smartphone,429.0,1,429.0,4.0,Great quality and fast shipping. Will definitely buy again.,Positive,Apple Pay,2024-05-04 00:00:00,1
TXN011887,CUST00333,58,Male,Dallas,Platinum,Automotive,Car Cover,88.88,4,355.52,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,PayPal,2023-10-07 00:00:00,1
TXN014158,CUST00917,60,Other,Los Angeles,Gold,Toys,Doll,67.68,1,67.68,4.0,Superb quality. Will recommend to all my friends and family.,Positive,Credit Card,2022-11-12 00:00:00,1
TXN005440,CUST00874,32,Other,New York,Silver,Toys,LEGO Set,65.47,4,261.88,5.0,Very happy with this purchase. Great customer service too.,Positive,Apple Pay,2023-09-04 00:00:00,1
TXN010760,CUST01344,34,Other,San Diego,Platinum,Sports,Yoga Mat,56.72,1,56.72,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Apple Pay,2022-07-09 00:00:00,1
TXN011616,CUST00057,45,Male,San Diego,Bronze,Clothing,T-Shirt,115.3,2,230.6,4.0,,Positive,Google Pay,2023-04-09 00:00:00,1
TXN010230,CUST01342,66,Male,San Diego,Gold,Automotive,Car Cover,29.17,3,87.51,3.0,"Product is okay, does the job but nothing special.",Neutral,Google Pay,2022-04-13 00:00:00,1
TXN014307,CUST00404,41,Male,San Antonio,Bronze,Jewelry,Bracelet,407.23,1,407.23,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,Apple Pay,2023-03-17 00:00:00,0
TXN008965,CUST01587,47,Male,Chicago,Bronze,Toys,Doll,57.82,2,115.64,2.0,Terrible product! Broke after just two days of use. Very disappointed.,Negative,Credit Card,2024-02-12 00:00:00,0
TXN010682,CUST01351,57,Male,Philadelphia,Platinum,Jewelry,Watch,285.67,4,1142.68,4.0,Very happy with this purchase. Great customer service too.,Positive,Credit Card,2024-04-05 00:00:00,1
TXN011755,CUST01834,36,Female,Phoenix,Silver,Jewelry,Gold Ring,148.63,2,297.26,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,PayPal,2024-12-19 00:00:00,1
TXN000503,CUST01453,19,Female,Philadelphia,Bronze,Clothing,Dress,117.05,2,234.1,2.0,Very poor quality. I would not recommend this product to anyone.,Negative,Apple Pay,2022-12-25 00:00:00,0
TXN014755,CUST01742,21,Other,San Antonio,Platinum,Toys,LEGO Set,66.06,3,198.18,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Google Pay,2023-11-28 00:00:00,0
TXN005511,CUST01736,28,Female,Philadelphia,Silver,Books,Cookbook,39.87,4,159.48,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Credit Card,2024-10-07 00:00:00,1
TXN005331,CUST00768,29,Male,San Diego,Bronze,Automotive,Tire Inflator,88.61,3,265.83,2.0,Terrible product! Broke after just two days of use. Very disappointed.,Negative,Google Pay,2022-11-10 00:00:00,1
TXN004532,CUST00683,30,Other,San Diego,Silver,Clothing,Jacket,47.89,3,143.67,,Average quality. Meets basic requirements but could be better.,Neutral,Google Pay,2024-05-22 00:00:00,1
TXN009867,CUST00905,27,Male,Philadelphia,Silver,Clothing,Jeans,121.39,4,485.56,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,PayPal,2024-06-30 00:00:00,1
TXN000366,CUST01261,43,Other,San Jose,Silver,Toys,Puzzle,84.59,1,84.59,3.0,It's fine I guess. Does what it says but looks cheap.,Neutral,PayPal,2023-01-03 00:00:00,0
TXN012495,CUST00930,21,Other,San Jose,Bronze,Beauty,Perfume,40.38,1,40.38,4.0,Outstanding quality! The product is even better than the pictures.,Positive,Debit Card,2024-01-05 00:00:00,1
TXN012090,CUST01973,20,Male,Chicago,Bronze,Beauty,Shampoo,74.0,4,296.0,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Apple Pay,2024-03-31 00:00:00,1
TXN006037,CUST01624,33,Male,San Jose,Bronze,Grocery,Organic Coffee,34.18,3,102.54,5.0,Very happy with this purchase. Great customer service too.,Positive,Debit Card,2022-09-20 00:00:00,1
TXN000148,CUST01178,50,Female,Houston,Bronze,Automotive,Dash Cam,121.61,1,121.61,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Debit Card,2024-07-25 00:00:00,1
TXN001669,CUST00308,20,Other,Chicago,Silver,Toys,Doll,30.31,2,60.62,3.0,It's fine I guess. Does what it says but looks cheap.,Neutral,PayPal,2022-02-27 00:00:00,0
TXN011281,CUST01367,47,Male,Chicago,Platinum,Clothing,Jacket,101.55,1,101.55,5.0,Excellent value for money. Works as described and ships quickly.,Positive,PayPal,2022-10-26 00:00:00,1
TXN013687,CUST00881,56,Other,Dallas,Bronze,Sports,Bicycle,157.76,1,157.76,2.0,Disgusting quality. Returning immediately. This is completely unacceptable.,Negative,Apple Pay,2023-03-11 00:00:00,0
TXN007651,CUST00074,46,Other,Los Angeles,Bronze,Electronics,Tablet,195.14,3,585.42,3.0,It works as described. Nothing extraordinary about it.,Neutral,Apple Pay,2024-08-06 00:00:00,0
TXN008600,CUST01503,53,Female,Phoenix,Platinum,Home & Kitchen,Lamp,43.6,1,43.6,3.0,"Not bad, not great. Pretty much what I expected for the price.",Neutral,Debit Card,2022-03-24 00:00:00,0
TXN011699,CUST01091,36,Male,Los Angeles,Platinum,Automotive,Car Cover,123.59,1,123.59,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,PayPal,2023-11-28 00:00:00,1
TXN007789,CUST01006,45,Female,San Diego,Gold,Home & Kitchen,Blender,114.28,3,342.84,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Apple Pay,2022-07-16 00:00:00,1
TXN003457,CUST00457,32,Other,Dallas,Bronze,Toys,Doll,27.3,4,109.2,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Google Pay,2024-01-13 00:00:00,0
TXN011769,CUST00249,22,Male,Dallas,Silver,Beauty,Lipstick,86.33,3,258.99,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Debit Card,2024-05-17 00:00:00,0
TXN003272,CUST00514,31,Male,Dallas,Gold,Electronics,Camera,748.15,3,2244.45,2.0,Waste of time and money. Product malfunctioned right out of the box.,Negative,PayPal,2022-12-15 00:00:00,1
TXN004941,CUST00086,31,Male,Philadelphia,Bronze,Grocery,Nuts Mix,28.82,1,28.82,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,Apple Pay,2023-10-21 00:00:00,1
TXN009224,CUST01108,50,Male,Houston,Platinum,Grocery,Green Tea,24.8,4,99.2,4.0,Great quality and fast shipping. Will definitely buy again.,Positive,Debit Card,2023-02-11 00:00:00,1
TXN012476,CUST00429,30,Female,Philadelphia,Bronze,Books,Self-Help,47.84,1,47.84,2.0,Total junk. Stopped working after one week. Avoid this product.,Negative,Apple Pay,2024-06-27 00:00:00,1
TXN006231,CUST01610,23,Other,San Antonio,Gold,Toys,Board Game,35.67,3,107.01,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Credit Card,2023-07-23 00:00:00,1
TXN013783,CUST01483,19,Male,San Jose,Platinum,Electronics,Tablet,457.09,5,2285.45,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,PayPal,2022-07-08 00:00:00,1
TXN012525,CUST00897,32,Female,Dallas,Silver,Toys,Board Game,53.64,1,53.64,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Debit Card,2022-04-04 00:00:00,1
TXN009048,CUST01138,28,Female,Houston,Silver,Clothing,Shoes,130.25,3,390.75,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,Debit Card,2022-06-17 00:00:00,0
TXN003927,CUST01425,33,Other,New York,Silver,Electronics,Camera,184.43,3,553.29,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Debit Card,2022-06-26 00:00:00,1
TXN013213,CUST01599,29,Female,San Jose,Bronze,Electronics,Camera,265.12,1,265.12,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Apple Pay,2023-07-14 00:00:00,1
TXN008081,CUST01750,60,Female,Dallas,Bronze,Sports,Running Shoes,128.73,4,514.92,3.0,"Not bad, not great. Pretty much what I expected for the price.",Neutral,Credit Card,2023-02-19 00:00:00,1
TXN000079,CUST00881,56,Other,Dallas,Bronze,Jewelry,Bracelet,406.52,2,813.04,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Apple Pay,2022-06-11 00:00:00,1
TXN007089,CUST01824,20,Other,Philadelphia,Silver,Jewelry,Silver Necklace,345.66,2,691.32,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Debit Card,2022-04-23 00:00:00,1
TXN002248,CUST00327,35,Male,San Jose,Gold,Beauty,Perfume,48.88,3,146.64,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,Debit Card,2022-11-27 00:00:00,0
TXN013415,CUST01925,24,Other,Dallas,Silver,Toys,Doll,67.5,4,270.0,2.0,Horrible experience! Customer service was useless and product failed.,Negative,Apple Pay,2022-01-09 00:00:00,1
TXN013264,CUST01654,41,Male,Dallas,Bronze,Automotive,Car Cover,74.42,5,372.1,5.0,Very happy with this purchase. Great customer service too.,Positive,Debit Card,2023-01-12 00:00:00,1
TXN001337,CUST01907,34,Female,San Diego,Bronze,Grocery,Nuts Mix,29.77,3,89.31,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,PayPal,2024-11-11 00:00:00,1
TXN014852,CUST00712,44,Male,Philadelphia,Gold,Automotive,Car Cover,97.37,4,389.48,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,Debit Card,2023-01-27 00:00:00,0
TXN012794,CUST00914,19,Other,Houston,Silver,Electronics,Smartphone,573.1,2,1146.2,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,PayPal,2022-12-03 00:00:00,1
TXN007452,CUST00382,58,Other,San Jose,Platinum,Sports,Dumbbells,181.01,3,543.03,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Google Pay,2022-02-22 00:00:00,1
TXN008981,CUST01347,66,Other,Los Angeles,Silver,Grocery,Organic Coffee,31.19,2,62.38,5.0,Very happy with this purchase. Great customer service too.,Positive,Debit Card,2022-11-13 00:00:00,1
TXN002280,CUST01157,22,Female,Phoenix,Bronze,Toys,Doll,81.65,5,408.25,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Debit Card,2022-01-03 00:00:00,1
TXN008124,CUST01544,53,Female,San Jose,Silver,Books,Self-Help,15.46,4,61.84,2.0,Terrible product! Broke after just two days of use. Very disappointed.,Negative,Debit Card,2022-07-23 00:00:00,0
TXN012288,CUST00285,48,Other,Phoenix,Silver,Toys,Board Game,44.6,1,44.6,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,PayPal,2024-10-10 00:00:00,1
TXN003898,CUST00710,61,Other,New York,Platinum,Home & Kitchen,Coffee Maker,97.3,4,389.2,,"Five stars all the way! Perfect product, fast delivery.",Positive,Debit Card,2023-05-12 00:00:00,1
TXN012489,CUST01231,22,Male,Dallas,Bronze,Beauty,Lipstick,56.84,1,56.84,4.0,Outstanding quality! The product is even better than the pictures.,Positive,Debit Card,2023-12-31 00:00:00,1
TXN007178,CUST00627,58,Male,Dallas,Bronze,Grocery,Olive Oil,42.96,3,128.88,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,PayPal,2024-09-02 00:00:00,1
TXN009313,CUST00831,48,Other,Dallas,Bronze,Clothing,Dress,76.69,1,76.69,3.0,It's fine I guess. Does what it says but looks cheap.,Neutral,Credit Card,2023-05-13 00:00:00,0
TXN014630,CUST01487,26,Female,San Diego,Platinum,Sports,Yoga Mat,79.32,1,79.32,3.0,Average quality. Meets basic requirements but could be better.,Neutral,Google Pay,2022-07-20 00:00:00,0
TXN003632,CUST01604,48,Other,Los Angeles,Platinum,Books,Fiction Novel,33.15,3,99.45,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,PayPal,2023-01-05 00:00:00,1
TXN013336,CUST00148,31,Male,Los Angeles,Silver,Beauty,Perfume,69.49,5,347.45,3.0,Average quality. Meets basic requirements but could be better.,Neutral,Apple Pay,2024-03-11 00:00:00,0
TXN006273,CUST00030,42,Other,Chicago,Platinum,Home & Kitchen,Coffee Maker,93.91,4,375.64,2.0,Very poor quality. I would not recommend this product to anyone.,Negative,PayPal,2023-03-08 00:00:00,0
TXN008617,CUST00284,40,Female,San Jose,Bronze,Grocery,Olive Oil,23.6,2,47.2,4.0,Superb quality. Will recommend to all my friends and family.,Positive,Google Pay,2023-01-08 00:00:00,1
TXN000393,CUST01009,34,Male,Philadelphia,Bronze,Jewelry,Watch,156.36,1,156.36,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Google Pay,2023-05-07 00:00:00,1
TXN003192,CUST00864,29,Female,New York,Bronze,Jewelry,Watch,309.92,2,619.84,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Debit Card,2022-05-11 00:00:00,1
TXN000017,CUST01679,61,Female,Philadelphia,Silver,Automotive,Car Cover,118.82,4,475.28,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Google Pay,2023-11-21 00:00:00,0
TXN004201,CUST01286,57,Other,San Jose,Gold,Clothing,T-Shirt,40.96,2,81.92,2.0,Terrible product! Broke after just two days of use. Very disappointed.,Negative,Google Pay,2024-09-09 00:00:00,0
TXN002673,CUST01625,24,Male,Houston,Platinum,Toys,Doll,77.87,5,389.35,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,Google Pay,2022-09-25 00:00:00,0
TXN014760,CUST01294,38,Other,Phoenix,Gold,Automotive,Car Cover,54.57,5,272.85,2.0,Worst purchase I have made. Product arrived damaged and unusable.,Negative,Credit Card,2024-01-30 00:00:00,0
TXN006165,CUST01369,57,Other,Philadelphia,Silver,Toys,Action Figure,47.32,2,94.64,3.0,Decent product for the price. Some minor issues though.,Neutral,Credit Card,2023-07-17 00:00:00,0
TXN012679,CUST00724,25,Other,Los Angeles,Bronze,Sports,Running Shoes,166.68,1,166.68,4.0,Outstanding quality! The product is even better than the pictures.,Positive,Apple Pay,2023-11-06 00:00:00,1
TXN003494,CUST00494,51,Other,New York,Bronze,Jewelry,Diamond Earrings,426.33,1,426.33,4.0,Great quality and fast shipping. Will definitely buy again.,Positive,Credit Card,2023-02-25 00:00:00,1
TXN009652,CUST00420,65,Female,Los Angeles,Silver,Jewelry,Watch,234.71,1,234.71,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Credit Card,2022-04-03 00:00:00,1
TXN013105,CUST01844,42,Female,Los Angeles,Platinum,Automotive,Tire Inflator,129.83,3,389.49,1.0,Disgusting quality. Returning immediately. This is completely unacceptable.,Negative,Apple Pay,2024-12-12 00:00:00,0
TXN007395,CUST00706,53,Male,Dallas,Platinum,Sports,Bicycle,205.55,1,205.55,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Debit Card,2024-01-28 00:00:00,1
TXN004840,CUST00771,25,Other,San Antonio,Bronze,Automotive,Dash Cam,33.68,5,168.4,3.0,"It's alright. Nothing to write home about, just average.",Neutral,Debit Card,2024-12-26 00:00:00,1
TXN000594,CUST01190,23,Male,San Diego,Bronze,Toys,Action Figure,58.22,4,232.88,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Google Pay,2022-08-21 00:00:00,0
TXN012028,CUST00950,22,Other,San Jose,Gold,Electronics,Tablet,695.53,3,2086.59,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Google Pay,2024-02-03 00:00:00,0
TXN014414,CUST01401,24,Female,Houston,Bronze,Jewelry,Silver Necklace,446.39,5,2231.95,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,Debit Card,2022-04-06 00:00:00,1
TXN008738,CUST00149,56,Male,Phoenix,Silver,Electronics,Camera,676.67,4,2706.68,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Credit Card,2023-10-24 00:00:00,1
TXN005828,CUST00151,26,Female,San Antonio,Gold,Toys,Action Figure,86.55,1,86.55,3.0,Acceptable product. Some assembly required and instructions unclear.,Neutral,Apple Pay,2022-04-01 00:00:00,0
TXN010750,CUST01979,66,Male,Chicago,Platinum,Sports,Tennis Racket,96.31,2,192.62,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,PayPal,2023-12-11 00:00:00,1
TXN007962,CUST00817,44,Other,San Jose,Silver,Clothing,Shoes,84.87,1,84.87,3.0,"Product is okay, does the job but nothing special.",Neutral,Google Pay,2022-09-30 00:00:00,0
TXN005888,CUST00096,42,Female,San Antonio,Silver,Electronics,Headphones,647.4,2,1294.8,5.0,Outstanding quality! The product is even better than the pictures.,Positive,Apple Pay,2024-01-08 00:00:00,1
TXN002356,CUST00304,52,Female,New York,Bronze,Books,Fiction Novel,15.76,5,78.8,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Apple Pay,2023-11-27 00:00:00,1
TXN006037,CUST01624,33,Male,San Jose,Bronze,Grocery,Organic Coffee,34.18,3,102.54,5.0,Very happy with this purchase. Great customer service too.,Positive,Debit Card,2022-09-20 00:00:00,1
TXN004799,CUST00653,52,Female,New York,Gold,Electronics,Camera,668.87,1,668.87,3.0,Average quality. Meets basic requirements but could be better.,Neutral,Apple Pay,2024-01-14 00:00:00,0
TXN010635,CUST00872,64,Male,San Diego,Silver,Clothing,T-Shirt,45.76,3,137.28,4.0,Superb quality. Will recommend to all my friends and family.,Positive,PayPal,2024-03-22 00:00:00,0
TXN013378,CUST00040,69,Female,San Diego,Silver,Sports,Bicycle,82.9,4,331.6,2.0,Extremely disappointed. Nothing like the pictures shown on website.,Negative,Debit Card,2023-01-12 00:00:00,0
TXN004593,CUST00148,31,Male,Los Angeles,Silver,Toys,Doll,57.68,2,115.36,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Apple Pay,2022-01-14 00:00:00,1
TXN011235,CUST01708,47,Other,San Diego,Bronze,Automotive,Tire Inflator,100.66,3,301.98,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,PayPal,2023-12-20 00:00:00,1
TXN008657,CUST00106,41,Other,Houston,Silver,Jewelry,Silver Necklace,247.35,3,742.05,3.0,"It's alright. Nothing to write home about, just average.",Neutral,Google Pay,2022-10-28 00:00:00,0
TXN000164,CUST00991,24,Female,New York,Gold,Home & Kitchen,Vacuum,134.88,1,134.88,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Apple Pay,2023-08-01 00:00:00,1
TXN014339,CUST00393,49,Male,Phoenix,Gold,Books,Science Book,43.7,4,174.8,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Credit Card,2023-10-25 00:00:00,1
TXN014599,CUST01643,48,Female,Houston,Silver,Grocery,Organic Coffee,34.49,1,34.49,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,Google Pay,2023-11-10 00:00:00,1
TXN002210,CUST00394,40,Other,Phoenix,Gold,Automotive,Car Cover,55.59,3,166.77,3.0,It's fine I guess. Does what it says but looks cheap.,Neutral,Credit Card,2024-10-25 00:00:00,1
TXN007381,CUST01744,37,Female,Philadelphia,Gold,Home & Kitchen,Blender,183.99,3,551.97,3.0,It works as described. Nothing extraordinary about it.,Neutral,Apple Pay,2023-04-27 00:00:00,0
TXN009511,CUST00201,23,Male,Phoenix,Bronze,Books,Self-Help,43.56,3,130.68,4.0,Very happy with this purchase. Great customer service too.,Positive,PayPal,2022-04-20 00:00:00,1
